username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DeloresB_PhxAZ;2018-05-03 06:00;0;0;"# Phoenix AZ office EXPANDING! Need extra income? PT spots # open. Need money for the summer? Love talking to people? cust svc to mgr positions available. Contact me . . # ThursdayThoughts # ThursdayMotivation # Careers # phxjobs # Hiring # redforedaz # Jobs # JobSearch # JobOpportunitypic.twitter.com/L1osbTegW9";;;# # # # # # # # # # #;"992026075289894912";https://twitter.com/DeloresB_PhxAZ/status/992026075289894912
cindycasaus;2018-05-03 05:50;0;2;"Thank you Speaker @ JDMesnard for your amazing leadership & comments! # redforedaz # RedForEd # 20x2020https://twitter.com/AZBrianAnderson/status/991993633715847168 …";;@;# # #;"992023554177683456";https://twitter.com/cindycasaus/status/992023554177683456
AZPatriotGal;2018-05-03 05:44;1;0;"This is all about turning AZ deep BLUE in November. Not about the students! # RedForEdAZ";;;#;"992022001937104896";https://twitter.com/AZPatriotGal/status/992022001937104896
cindycasaus;2018-05-03 05:41;3;3;"Thank you @ AZSenateGOP & @ AZSenateDems that voted for the K-12 budget bill! # RedForEd # PurpleForParents # redforedaz # 20x2020https://twitter.com/AZSenateGOP/status/992019967921934336 …";;@ @;# # # #;"992021370539159553";https://twitter.com/cindycasaus/status/992021370539159553
AZPatriotGal;2018-05-03 05:41;1;0;"Arizona teacher walkout is about turning AZ Deep BLUE in November— they have pushed the GOP into a corner. # RedForEdAZ";;;#;"992021361869504517";https://twitter.com/AZPatriotGal/status/992021361869504517
HarperMeadows;2018-05-03 05:21;1;3;"Obviously @ SonnyBorrelli has no idea who he’s actually representing when it comes to # redforedaz because his entire vote explanation tore down public school teachers and mocked what they are hoping to achieve. Shame on you. – bei Arizona State Capitol";;@;#;"992016306156126208";https://twitter.com/HarperMeadows/status/992016306156126208
SEP_US;2018-05-03 05:00;1;0;""This is a betrayal on the part of the leaders and teachers are resisting because we know this won’t address the needs of our children, and our needs.” # redfored # redforedaz https://twitter.com/WSWSMedia/status/991975296747343872?s=19 …";;;# #;"992010942270640129";https://twitter.com/SEP_US/status/992010942270640129
n8_anbar;2018-05-03 02:42;2;3;"My generation is the future Teachers are building that future Proud to stand with Red for Ed # redfored # redforedaz # Red4Ed # FBRParty # Resistpic.twitter.com/WLF2efPruj";;;# # # # #;"991976171637129216";https://twitter.com/n8_anbar/status/991976171637129216
Memenexttime;2018-05-03 02:35;0;1;"Me whenever we got back to school. # redforedaz https://twitter.com/JaryZaidi/status/991689730327793665 …";;;#;"991974522025787392";https://twitter.com/Memenexttime/status/991974522025787392
LillyNab;2018-05-03 01:53;18;35;"I cant believe I go to a school where so many students are completely selfish and ignorant enough to believe that making their lives convenient again is more important than EVERYONE else in future generations like wow if you dont support # RedForEdAZ pls do some soul searching";;;#;"991964015491403776";https://twitter.com/LillyNab/status/991964015491403776
EffieResists;2018-05-03 01:33;1;1;"I'm proud of all our teachers tonight. Thank you for standing up for your rights and showing our children that your work has value & meaning. # RedforEdAZ";;;#;"991959011472764935";https://twitter.com/EffieResists/status/991959011472764935
phoenixreporter;2018-05-03 01:23;5;11;"Teachers have been at the Capitol all night. # Red4Ed # RedForEd # redforedaz pic.twitter.com/BDdSA82R5q – bei Arizona State Capitol";;;# # #;"991956356746829824";https://twitter.com/phoenixreporter/status/991956356746829824
phoenixreporter;2018-05-03 00:51;1;3;"# RedForEd # redforedaz supporters at the Arizona State Capitol. pic.twitter.com/7z0f3c1SSo – bei Arizona State Capitol";;;# #;"991948245159968768";https://twitter.com/phoenixreporter/status/991948245159968768
phoenixreporter;2018-05-03 00:47;7;11;"# RedForEd # redforedaz protest at the Arizona State Capitol. pic.twitter.com/oFtU3PmUta";;;# #;"991947451043991554";https://twitter.com/phoenixreporter/status/991947451043991554
JasonDRowley;2018-05-03 00:43;0;0;"Have your state teachers go on strike - it's close! # redforedaz";;;#;"991946271605776386";https://twitter.com/JasonDRowley/status/991946271605776386
AZ_Charlene;2018-05-03 00:19;0;4;"Midnight on the lawn. # RedForEd # RedForEdAZ pic.twitter.com/mZxcZ9rNDW – bei Arizona State Capitol";;;# #;"991940195674025984";https://twitter.com/AZ_Charlene/status/991940195674025984
Olds455jr;2018-05-02 23:53;0;0;"# redfored # redforedaz cats r so fragile. They’re used to being in control, mostly female, not used to dissenting(honest) opinions or disrespect, they’re entitled, emotional, & think they’re special n everyone is on they’re side. Not here. Not on Twitter.";;;# #;"991933859359899649";https://twitter.com/Olds455jr/status/991933859359899649
JaxonAZ;2018-05-02 23:53;0;1;"I'm up late watching the AZ House Committee. Nearly midnight and they're still debating (And R's declining) some really good amendments. We definitely NEED TO REMEMBER IN NOVEMBER to put in people who will support those amendments. # RedForEdAZ # RememberInNovember";;;# #;"991933650307399681";https://twitter.com/JaxonAZ/status/991933650307399681
joangreeneaz;2018-05-02 23:39;0;3;"Support our federal pro-ED campaign. Our campaign welcomes you! I stand with # RedForEdAZ http://joangreeneaz.com";;;#;"991930235934334977";https://twitter.com/joangreeneaz/status/991930235934334977
joangreeneaz;2018-05-02 23:35;2;8;"What we have are teachers who HAVE been working for low pay and no support. # Enough Respect our teachers/support staff. I stand with # RedForEdAZ";;;# #;"991929204257116160";https://twitter.com/joangreeneaz/status/991929204257116160
TheFalcon1776;2018-05-02 23:28;0;1;"Actually I thought cause it rhymed. RT @ Olds455jr: Why did # redfored # redforedaz choose red as their color? Is it because public ED is a blatant form of socialism?";;@;# #;"991927560647798786";https://twitter.com/TheFalcon1776/status/991927560647798786
Olds455jr;2018-05-02 23:26;0;2;"Why did # redfored # redforedaz choose red as their color? Is it because public ED is a blatant form of socialism?";;;# #;"991926910778200064";https://twitter.com/Olds455jr/status/991926910778200064
AZ_Charlene;2018-05-02 23:24;0;13;"Even dragged my 15-year old out with me tonight. He is going strong. Me....yah, I'm a little sleepy. # RedForEd # RedForEdAz pic.twitter.com/WJulq8jGZt – bei Arizona State Capitol";;;# #;"991926577649729536";https://twitter.com/AZ_Charlene/status/991926577649729536
LatinoInfidel;2018-05-02 22:58;0;1;"# redforedaz = # socialism";;;# #;"991919891249680384";https://twitter.com/LatinoInfidel/status/991919891249680384
LatinoInfidel;2018-05-02 22:56;0;0;"# redforedaz = # socialism";;;# #;"991919430958436354";https://twitter.com/LatinoInfidel/status/991919430958436354
judith3192;2018-05-02 22:53;0;2;"@ SteveFarleyAZ thank you for your hard work # redforedaz";;@;#;"991918751753822208";https://twitter.com/judith3192/status/991918751753822208
MelaynaLokosky;2018-05-02 22:52;0;6;"Inspired by the way you went in on Ducey. He consistently tries to dismiss the # Red4Ed group and it's shameful. They're only the teachers in the classrooms every day. # redforedaz";;;# #;"991918413055340544";https://twitter.com/MelaynaLokosky/status/991918413055340544
LatinoInfidel;2018-05-02 22:51;0;0;"Teacher deserve a long summer break without pay! # redforedaz";;;#;"991918195706511361";https://twitter.com/LatinoInfidel/status/991918195706511361
LatinoInfidel;2018-05-02 22:50;0;0;"Not Really. # redforedaz is # socialism & # Arizona state congress should never be shaken down like this. Fire all teachers!! All!! Today!";;;# # #;"991917781955182593";https://twitter.com/LatinoInfidel/status/991917781955182593
AZMEXICO;2018-05-02 22:46;1;1;"What's to discuss, get it done @ dougducey they deserve it! # Red4Ed # RedForEd # RedforEdAz";;@;# # #;"991916984206966784";https://twitter.com/AZMEXICO/status/991916984206966784
guitarmonkey1;2018-05-02 22:43;0;0;"How come @ realDonaldTrump and @ FLOTUS aren't talking about the teacher's strike here in Arizona? # RedForEdAZ https://twitter.com/FLOTUS/status/991829113244737537 …";;@ @;#;"991916145589477376";https://twitter.com/guitarmonkey1/status/991916145589477376
LatinoInfidel;2018-05-02 22:42;0;1;"Kids in # Arizona need real teachers! # redforedaz";;;# #;"991915943184994304";https://twitter.com/LatinoInfidel/status/991915943184994304
LatinoInfidel;2018-05-02 22:40;0;0;"# redforedaz is = # socialism Scary these socialist will teach our children!!";;;# #;"991915439415422977";https://twitter.com/LatinoInfidel/status/991915439415422977
SirDavidinAZ;2018-05-02 22:37;0;0;"Now that # RedForEdAZ has gotten what was offered to them a week ago & are headed back to classrooms. Who pays the ultimate price? Oh yeah, STILL the children!";;;#;"991914598449102848";https://twitter.com/SirDavidinAZ/status/991914598449102848
stagnantwords;2018-05-02 22:32;2;2;"Arizona's Republican Legislature is directly responsible for gutting educational funding over the years. # RedforEd # redforedaz # azlife";;;# # #;"991913363574685696";https://twitter.com/stagnantwords/status/991913363574685696
amieaz13;2018-05-02 22:31;3;3;"Cheering the # RedForEdAZ movement! These educators give me such hope for Arizona's children and teachers. # REDForEdhttps://twitter.com/kimabc15/status/991888019073392645 …";;;# #;"991913209408843776";https://twitter.com/amieaz13/status/991913209408843776
realzohannah;2018-05-02 22:30;0;1;"Thank you @ SteveFarleyAZ for that. But...you voted “yes” on the senate K-12 education bill yesterday. Not the best way to support education or # RedforEd # RedforEdAZ @ AZSenateDems";;@ @;# #;"991912816490627072";https://twitter.com/realzohannah/status/991912816490627072
LeviP_fox10;2018-05-02 22:29;6;18;"10:30pm Some are trickling out but just as many are trickling in Many have blankets and sleeping bags and are ready for the whole night # Fox10Phoenix # Red4Ed # redforedaz @ Matt_Fox10pic.twitter.com/ewFe6Mque1 – bei Arizona State Capitol";;@;# # #;"991912545404338182";https://twitter.com/LeviP_fox10/status/991912545404338182
DovahkiinFiance;2018-05-02 22:17;1;1;"Ahhhh 2008. The year Arizona cut more funding to K-12 public schools than any other state. # RedForEd # redforedaz https://twitter.com/marveljedi/status/991506309571923968 …";;;# #;"991909659941335041";https://twitter.com/DovahkiinFiance/status/991909659941335041
AZCardsGirl29;2018-05-02 22:17;0;0;"Holy Hogwarts. @ KellyTownsend11 has gone full Professor Umbridge with these terrifying amendments she is proposing which have nothing to do with the budget and everything to do with monitoring teachers for liberal beliefs. # redforedaz";;@;#;"991909530790326272";https://twitter.com/AZCardsGirl29/status/991909530790326272
BBQRNHiker;2018-05-02 22:04;0;0;"You got that right. And when Tempe outlawed Dark Money the @ AZGOP forbid them to keep it on the books # BlueWaveComing2018 # RedForEdAZ https://twitter.com/mhswheeler/status/991904160046989313 …";;@;# #;"991906318989516800";https://twitter.com/BBQRNHiker/status/991906318989516800
Jennn_Jen;2018-05-02 22:01;0;3;"This is NOT what democracy looks like. @ AZGOP is behaving in the most egregious, reprehensible manner. They must be # votedout if Nov if we stand any chance for change # RedForEdAZ";;@;# #;"991905513829949442";https://twitter.com/Jennn_Jen/status/991905513829949442
coton_luver;2018-05-02 22:00;1;3;"# RedforEd The Arizona Teacher Walkout: How three decades of tax cuts hobbled public school funding. https://www.vox.com/2018/4/25/17276284/arizona-teacher-strike-tax-cut-funding-data … # RedforEd # redforedaz pic.twitter.com/SW4gbYLsI6";;;# # #;"991905426349244416";https://twitter.com/coton_luver/status/991905426349244416
JohnHookfox10;2018-05-02 21:58;11;48;"# redforedaz # Teachers in # Chandler keeping their sense of humor outside a "gentlemens" club!!! # fox10phoenixpic.twitter.com/ejuHUnXpQm";;;# # # #;"991904927428395008";https://twitter.com/JohnHookfox10/status/991904927428395008
KerryBrothers;2018-05-02 21:52;0;0;"Assist our classified staff during this unknown time. https://tippr-app.com/sendtip?id=CSFamily … # redforedaz # Red4Edaz # RedforEd # Red4Ed";;;# # # #;"991903241267888129";https://twitter.com/KerryBrothers/status/991903241267888129
jrivaselcapitan;2018-05-02 21:50;3;7;"...then one day, the teacher's apple had enough of the worm... # RedForEd # RedForEdAz # ParentsForRedForEdpic.twitter.com/zyP2lEyNqa";;;# # #;"991902862400602112";https://twitter.com/jrivaselcapitan/status/991902862400602112
realzohannah;2018-05-02 21:47;0;0;"@ EngelForArizona When I hear you speak I feel proud to be in district 10. Thank you for defending us! # RedforEd # RedforEdAZ @ AZHouseDems";;@ @;# #;"991902019039383552";https://twitter.com/realzohannah/status/991902019039383552
whiskers72400;2018-05-02 21:46;0;1;"THAT is hurting kids. missing a few days in an attempt to fix the already bad system isn’t horrible so I hope everyone saying how the walk out is hurting kids will realize doing nothing will only mess them up more. ok that’s it I’ll step down from my soap box now # redforedaz";;;#;"991901715271114753";https://twitter.com/whiskers72400/status/991901715271114753
shawnbruen;2018-05-02 21:45;0;0;"Keep fighting the good fight! # Red4Ed # redforedaz proud of you all!";;;# #;"991901502636605441";https://twitter.com/shawnbruen/status/991901502636605441
maybeeasian;2018-05-02 21:38;0;0;"# redforedaz";;;#;"991899885510131713";https://twitter.com/maybeeasian/status/991899885510131713
LeviP_fox10;2018-05-02 21:38;5;13;"Out side of Arizona Capitol, # redforedaz with Candles moment of silence national anthem chanting lot of people down here for a long night # Fox10Phoenix @ Matt_Fox10pic.twitter.com/XrRrol2zYd – bei Arizona Capitol Rose Garden";;@;# #;"991899823459586048";https://twitter.com/LeviP_fox10/status/991899823459586048
xo_kristinee;2018-05-02 21:35;3;21;"a few extra days of not having school & having to make it up is 100% worth it if it means our teachers are getting better pay and we’re getting a fully funded education, we support # redforedaz https://twitter.com/xo_kristinee/status/989661561055727616 …";;;#;"991899027544293377";https://twitter.com/xo_kristinee/status/991899027544293377
azvibesports;2018-05-02 21:21;0;2;"@ dougducey A message is being sent. Are you willing to give them what they deserve or are you going to have to polish your resume up? # redfored # redforedaz https://twitter.com/azedunited/status/991884636455256067 …";;@;# #;"991895414696656896";https://twitter.com/azvibesports/status/991895414696656896
Dway79;2018-05-02 21:16;0;0;"Rhiannon and Zizzy- I appreciate what you do and support your strike. It benefits our kids in the long run and if trolls/bots like “M” don’t see that, they are willfully ignorant. I recommend blocking. I used # redforedaz - think that’s how they latched on. Thank you again.";;;#;"991894291705294848";https://twitter.com/Dway79/status/991894291705294848
BadASSSery;2018-05-02 21:02;0;1;"This is a partisan problem. In same 10 yr period GOP Gov Brewer & Ducey cut Ed funds, they increased tax cuts to rich & corporations. This is robbing teachers to pay massive CEO salaries. Obscenely immoral & counterproductive. How wealthy will they be if society dies? # redforedaz";;;#;"991890654216183808";https://twitter.com/BadASSSery/status/991890654216183808
KshamaRosales;2018-05-02 20:58;5;9;"Packed House, Packed Overflow Rooms, and candle light vigils outside. # REDForEd # redforedaz pic.twitter.com/S8ElapAg9s – bei Arizona Speaker Of The State House Of Representatives' Office";;;# #;"991889610836819969";https://twitter.com/KshamaRosales/status/991889610836819969
KarleenRG;2018-05-02 20:53;0;2;"And another bites the dust # redforedaz # purpleforparentshttps://twitter.com/mia_kirkpatrick/status/988474317452132352 …";;;# #;"991888354928029696";https://twitter.com/KarleenRG/status/991888354928029696
connieannwitte;2018-05-02 20:48;0;0;"We need to raise our voices in November # redforedaz https://twitter.com/dg4az/status/991836975589089280 …";;;#;"991887215964778496";https://twitter.com/connieannwitte/status/991887215964778496
BadASSSery;2018-05-02 20:48;8;12;"BTW... Child care teachers start out at min wage. Did you realize that 90% of child’s brain formed by age 5? Too bad we don’t value teachers/caregivers of our vulnerable young children. Gee, I wonder what would happen if Early Chikdhood Ed Teachers joined # redforedaz? https://twitter.com/mnmsnickers/status/991875221819875333 …";;;#;"991887098075467776";https://twitter.com/BadASSSery/status/991887098075467776
lady_tmac;2018-05-02 20:46;0;0;"Proud of all the educators educating our @ AZLawmakers . proud parent of AZ students. # RedForEd # RedforEDAZ Our kids deserve better and our country deserves to better.";;@;# #;"991886595836985345";https://twitter.com/lady_tmac/status/991886595836985345
Robyn_Writing;2018-05-02 20:39;0;6;"Was minding the children of my kids' teachers because their teachers are walking out for # redforedaz - this sounds complicated, so I'll leave it at that. The important part is that an 8yo boy asked me today if I "even know how to work the Xbox" and I was like, EXCUSE ME? pt 1/2";;;#;"991885015205138432";https://twitter.com/Robyn_Writing/status/991885015205138432
azvibesports;2018-05-02 20:37;0;5;"Word. # RedForEd # redforedaz https://twitter.com/davezorn72/status/991854801666256896 …";;;# #;"991884320645287936";https://twitter.com/azvibesports/status/991884320645287936
senordeadite;2018-05-02 20:35;0;2;"Teacher pizza party # redfored # redforedaz https://ift.tt/2righnJ pic.twitter.com/IaCi6IwmKX";;;# #;"991883843337572352";https://twitter.com/senordeadite/status/991883843337572352
Navid;2018-05-02 20:25;5;9;"# RedForEd # RedForEdAZ # Value # Education # Support # Teachershttps://twitter.com/az_charlene/status/991793651712851968 …";;;# # # # # #;"991881459685244928";https://twitter.com/Navid/status/991881459685244928
metonymicalpen;2018-05-02 20:21;0;2;"Well there's a hard landing after a good laugh at Giuliani...thanks to our punk legislators, the strike continues on Thursday. # Passthedamnbudget # redforedaz";;;# #;"991880423956336640";https://twitter.com/metonymicalpen/status/991880423956336640
AZTeacherGeek;2018-05-02 20:08;0;3;"Whether you're # redforedaz or # purpleforparents remember that you both want what is best for kids! Combine your voices toward those who are keeping change from happening";;;# #;"991877207688527873";https://twitter.com/AZTeacherGeek/status/991877207688527873
DaFLehrer4;2018-05-02 20:04;0;3;"Still no deal with the Arizona Legislature. School has been cancelled in AZ districts for Thurs. 3 May. So LET'S GET OUT THERE TO THE CAPITOL mall tomorrow morning! This is not done. The legislature has some slow learners. Please retweet.#redfored#redforedaz";;;#redfored #redforedaz;"991876223755153409";https://twitter.com/DaFLehrer4/status/991876223755153409
FaillaPatty;2018-05-02 20:02;2;32;"The lack of urgency on the part of the legislature is an embarrassment. Pass the budget, so I can go back and teach my kids! # novemberiscoming # wewillremember # redforedaz # putkidsfirst";;;# # # #;"991875694228422656";https://twitter.com/FaillaPatty/status/991875694228422656
mnmsnickers;2018-05-02 20:00;3;3;"Third and fourth day of the # teacherstrike and suddenly people # complain about # childcarecosts just put the # fundingintoeducation and everyone will be happy. # Red4Ed # redforedaz";;;# # # # # #;"991875221819875333";https://twitter.com/mnmsnickers/status/991875221819875333
FaillaPatty;2018-05-02 19:58;6;16;"Schools are closed again tomorrow because they didn’t pass a budget today! Good news would have been passing it today, and restoring the 1.1 billion the government stole from schools. # doyourjob # redforedaz # 20x2020";;;# # #;"991874711125614594";https://twitter.com/FaillaPatty/status/991874711125614594
RgSoletzky;2018-05-02 19:46;0;0;"Don't threaten our teachers because you will lose!!! They are one of AZ's greatest resources... # RedForEdAz https://twitter.com/BisforBerkshire/status/989145825665257472 …";;;#;"991871468530159616";https://twitter.com/RgSoletzky/status/991871468530159616
senordeadite;2018-05-02 19:43;1;4;"Back for round 2 today. # redfored # redforedaz https://ift.tt/2rigsz9 pic.twitter.com/l4XMYh0bK3";;;# #;"991870797403701249";https://twitter.com/senordeadite/status/991870797403701249
BBQRNHiker;2018-05-02 19:35;0;2;"Fantastic job CUSD teachers for showing your solidarity with the movement! # RedForEdAZ # BlueWaveChandler @ JDMesnard @ JeffWeniger @ ChandlerUnifiedhttps://twitter.com/steveweichert/status/991863365919064064 …";;@ @ @;# #;"991868826185748481";https://twitter.com/BBQRNHiker/status/991868826185748481
LeviP_fox10;2018-05-02 19:27;3;7;"At the state Capitol in the House. In the hallway out side of hearing room 2 Democrats Caucus still going on. # redforedaz huddled around tv on the Caucus # Fox10Phoenix @ Matt_Fox10pic.twitter.com/NS90i3RyHZ";;@;# #;"991866898743611392";https://twitter.com/LeviP_fox10/status/991866898743611392
harrisdylan08;2018-05-02 19:21;2;16;"hope all my teachers know how much I support them # redforedaz";;;#;"991865307328200705";https://twitter.com/harrisdylan08/status/991865307328200705
BigBenKoenig;2018-05-02 19:15;0;2;"Hopefully they will get it done tomorrow. # redforedaz https://www.azcentral.com/story/news/local/arizona-education/2018/05/02/arizona-teacher-redfored-walkout-really-end-thursday-legislature-budget/574251002/?from=new-cookie …";;;#;"991863681641103360";https://twitter.com/BigBenKoenig/status/991863681641103360
Olds455jr;2018-05-02 19:14;0;4;"Praise to all the teachers who r working today and not part of this # redfored # redforedaz nonsense.";;;# #;"991863413943844864";https://twitter.com/Olds455jr/status/991863413943844864
KwiettStorm;2018-05-02 19:13;0;1;"# REDForEdAZ # NoVOuchers # WeAreWatchinghttps://twitter.com/jessgreen86/status/991819347214544896 …";;;# # #;"991863332775776256";https://twitter.com/KwiettStorm/status/991863332775776256
TeachAZfuture;2018-05-02 19:13;0;2;"@ ericdescheenie said, "Being here is proof that public education works. It unifies people based on the greasiest asset of Arizona. Which is the diversity of it's people!" # redforedaz # RedForEd";;@;# #;"991863187216596993";https://twitter.com/TeachAZfuture/status/991863187216596993
yobrigidy;2018-05-02 19:11;0;1;"I totally support the cause # redforedaz - but my kid needs to go back to school, this is getting out of hand. # walkout # fortnight # idlehands # missingschool";;;# # # # #;"991862775008772096";https://twitter.com/yobrigidy/status/991862775008772096
MattMeanders;2018-05-02 19:06;2;7;"My mom has been a public school teacher for 30+ years. Big thanks to @ AthenaSalman and @ IselaBlancAZ for taking the time to discuss public education funding with her this week. # Tempe is blessed to have you both. # RedForEd # redforedaz";;@ @;# # #;"991861558857814016";https://twitter.com/MattMeanders/status/991861558857814016
raising_3;2018-05-02 18:54;0;1;"Keep at it teachers! # redforedaz # noschool tomorrow. Michael is mad again... :(pic.twitter.com/Cxzaxo1wuo";;;# #;"991858502682333185";https://twitter.com/raising_3/status/991858502682333185
MatthewJGlenn;2018-05-02 18:52;0;1;"@ AZEdUnited Keep up the fight! Go get what you all deserve. We support you! # Red4Ed # redforedaz # RedForEd";;@;# # #;"991857938082840576";https://twitter.com/MatthewJGlenn/status/991857938082840576
MatthewJGlenn;2018-05-02 18:50;0;0;"@ KellyTownsend11 Your punctuation sucks. You should seriously consider supporting our teachers. I bet they’d even take the time tomorrow to sit with you and work on it.. @ AZEdUnited # redforedaz";;@ @;#;"991857448435646466";https://twitter.com/MatthewJGlenn/status/991857448435646466
JJ_13579;2018-05-02 18:47;0;1;"I must have missed the day when jobs were assigned by the government and those poor # RedforedAZ teachers were forced into teaching and were promised a lucrative career.";;;#;"991856770875191296";https://twitter.com/JJ_13579/status/991856770875191296
Rosebud4u17;2018-05-02 18:43;1;9;"Our public education is in crisis and it didn't start when your teachers walked out. It's started when our funding was decreased/stolen! # redfored # Red4Ed # redforedaz # childrencomefirst # stayunited # nobudgetnoschool";;;# # # # # #;"991855780897816577";https://twitter.com/Rosebud4u17/status/991855780897816577
KristenMcCarty;2018-05-02 18:43;0;1;"@ RepTonyRivero I am hoping our reps in 21 do right by our kids. This budget debate should no longer be a debate. # redforedaz # forthekids Our future depends on it!";;@;# #;"991855713784811521";https://twitter.com/KristenMcCarty/status/991855713784811521
ArizLib;2018-05-02 18:38;0;1;"# PublicSchools # RedForEd # SaveOurSchools # InvestInAZ # WeChangeAZ # RedForEdAZ # Red4Edhttps://twitter.com/ArizLib/status/991853724342480896 …";;;# # # # # # #;"991854555699724288";https://twitter.com/ArizLib/status/991854555699724288
BadASSSery;2018-05-02 18:29;0;5;"I am going to sue AZ GOP for stealing my salary for decades in order to give tax cuts to 1% & corporations. Then I’m going to sue parents who sue teachers, for violating teacher’s Constitutionally protected right to protest. Let’s see who wins in the courts. # BringIt # redforedaz";;;# #;"991852145409339394";https://twitter.com/BadASSSery/status/991852145409339394
Beavoice26;2018-05-02 18:28;0;4;"At this point I hope they don't see a damn dime more!!!!! My chikd had a science project she's been working on and was supposed to bring tomorrow and an overnight fieldtrip Friday with her teacher. She is devastated! So screw # redforedaz https://twitter.com/FOX10Phoenix/status/991850830310490113 …";;;#;"991852070419382272";https://twitter.com/Beavoice26/status/991852070419382272
ArizLib;2018-05-02 18:27;0;1;"Teacher pay so low in some Arizona school districts that they’re recruiting overseas. # redforedaz https://nyti.ms/2HEOZ5Q";;;#;"991851677190832129";https://twitter.com/ArizLib/status/991851677190832129
GrettaCaroline;2018-05-02 18:24;1;1;"@ chadbensonshow It’s fascinating that you think # REDFOREDAZ is about Teacher raises. The truth: They want FUNDING for their schools! My Mother’s K-8 has no art, music, choir, band or orchestra, no librarian, and no PE! Not fighting for funds, that’s abandoning the students.";;@;#;"991851013693784064";https://twitter.com/GrettaCaroline/status/991851013693784064
kweenkati;2018-05-02 18:15;0;0;"Hurry up @ dougducey I miss my kids! # redfored # redforedaz";;@;# #;"991848802687467520";https://twitter.com/kweenkati/status/991848802687467520
AzMegcat;2018-05-02 18:15;0;1;"This is so important to share! # redforedaz";;;#;"991848750451539969";https://twitter.com/AzMegcat/status/991848750451539969
Julannna;2018-05-02 18:15;0;2;"You should be encouraging @ dougducey to do the right thing. # redforedaz";;@;#;"991848674689888258";https://twitter.com/Julannna/status/991848674689888258
kevinredefined;2018-05-02 17:45;1;4;"# RedForEd # Red4Ed # redforedaz You have put the students in a strangle hold by waiting to return till a budget is signed. @ dougducey have # AZ fire every single holdout.pic.twitter.com/6tq9C2p27q";;@;# # # #;"991841255406452737";https://twitter.com/kevinredefined/status/991841255406452737
CollinYourbs;2018-05-02 17:44;0;0;"# RedForEdaz is there a rally or presence at the Capital tonight";;;#;"991840939759947776";https://twitter.com/CollinYourbs/status/991840939759947776
SenseiNoKuseNi;2018-05-02 17:43;14;29;"# RedForEd Party TONIGHT at the AZ state capitol! When the legislature reconvenes at 11pm, WE WILL BE THERE. Bring all the signs and glowsticks you can carry! ヽ(´▽｀)/ # SaveOurSchools # NoNewVouchers # RedAlert # RedForEdAZ";;;# # # # #;"991840706523086849";https://twitter.com/SenseiNoKuseNi/status/991840706523086849
realtristannab;2018-05-02 17:35;0;4;"Hey @ dougducey one of your constituents here with a quick question: Do you truly believe education doesn't need better funding or are you actively acting against what's best for the people you're meant to serve in not only this generation future generations as well? # RedForEdAZ";;@;#;"991838637888192512";https://twitter.com/realtristannab/status/991838637888192512
JackLucas5;2018-05-02 17:24;1;8;"Bravo. Stay with it. These Republicans only understand POWER. You're using yours for the right reasons. Don't give in! # RedForEd # RedForEdAZ";;;# #;"991835747161260032";https://twitter.com/JackLucas5/status/991835747161260032
Toomello98;2018-05-02 17:20;0;1;"I completely agree with more funding and higher pay however, corporation tax cuts brings job to the state such as Apple recently. It’s a fine line but both sides need to figure this out quick. # redforedaz # PurpleForParents";;;# #;"991834860573503488";https://twitter.com/Toomello98/status/991834860573503488
SahuaritaOKAZ;2018-05-02 17:13;9;20;"After getting word my children's school was opening Thursday, I just received word it was now closed again. I am LIVID over this Marxist led political demonstration! # GetRedOutOfEd # RedForEd # RedForEdExposed # getbacktowork # PurpleforParents # Red4Ed # redforedaz pic.twitter.com/LBRCJPoVWm";;;# # # # # # #;"991833047262691329";https://twitter.com/SahuaritaOKAZ/status/991833047262691329
robhuntermedia;2018-05-02 17:10;7;27;"Reading a lot of tweets about # REDforEDUpdate # redforedaz realizing not many people realize how the budget process works. Lawmakers are trying to pass a 10 plus billion dollar budget, they shouldn’t rush through spending our money too quickly.";;;# #;"991832316233244673";https://twitter.com/robhuntermedia/status/991832316233244673
Dway79;2018-05-02 17:08;15;24;"AZ peeps this is seriously damaging to our schools. To try to pass this while teachers are fighting # redforedaz shows a complete disregard for our kids future https://twitter.com/arizona_sos/status/991579635543560192 …";;;#;"991831718154797057";https://twitter.com/Dway79/status/991831718154797057
Toomello98;2018-05-02 17:04;0;1;"Appreciate the call earlier today about school opening. My son was excited to go back. Now I get to tell him never mind. Both sides figure this shit out! # whatstheendgame # redforedaz @ dougducey # PurpleForParents";;@;# # #;"991830900554981376";https://twitter.com/Toomello98/status/991830900554981376
IKE_DEVJI;2018-05-02 17:01;0;1;"# arizona parents teachers are still out b/c officials won’t give them a pay deal with out new tax cuts, in state that can’t pay its bills as it is. A few weeks ago teachers were heroes protecting your kids. Now they are called thugs by local corrupt politicians? # redforedaz # phxhttps://twitter.com/brahmresnik/status/991782879246958594 …";;;# # #;"991830073543028736";https://twitter.com/IKE_DEVJI/status/991830073543028736
